url_path,views_total,views_unique
/mathesar-foundation/mathesar,718,486
/mathesar-foundation/mathesar/issues,147,45
/mathesar-foundation/mathesar/pulls,96,21
/mathesar-foundation/mathesar/tree/develop/mathesar,34,17
/mathesar-foundation/mathesar/discussions,27,12
/mathesar-foundation/mathesar/releases,23,10
/mathesar-foundation/mathesar/pull/4369,18,6
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,17,12
/mathesar-foundation/mathesar/pull/4375,17,6
/mathesar-foundation/mathesar/issues/4333,17,5
