url_path,views_total,views_unique
/mathesar-foundation/mathesar,469,282
/mathesar-foundation/mathesar/issues,162,23
/mathesar-foundation/mathesar/pulls,109,10
/mathesar-foundation/mathesar/tree/develop/db,35,7
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,31,12
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,30,8
/mathesar-foundation/mathesar/tree/develop/mathesar,30,8
/mathesar-foundation/mathesar/pull/3474,26,8
/mathesar-foundation/mathesar/discussions,19,5
/mathesar-foundation/mathesar/commits/develop,17,4
