url_path,views_total,views_unique
/mathesar-foundation/mathesar,469,257
/mathesar-foundation/mathesar/issues,310,124
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,102,32
/mathesar-foundation/mathesar/pulls,82,31
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,69,18
/mathesar-foundation/mathesar/labels,38,25
/mathesar-foundation/mathesar/pull/3373,37,5
/mathesar-foundation/mathesar/tree/develop/mathesar,36,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,36,7
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,32,11
