url_path,views_total,views_unique
/mathesar-foundation/mathesar,434,271
/mathesar-foundation/mathesar/issues,55,26
/mathesar-foundation/mathesar/discussions,51,15
/mathesar-foundation/mathesar/pulls,37,17
/mathesar-foundation/mathesar/releases,24,14
/mathesar-foundation/mathesar/releases/tag/0.12.0,14,13
/mathesar-foundation/mathesar/actions,13,13
/mathesar-foundation/mathesar/blob/develop/Caddyfile,7,4
/mathesar-foundation/mathesar/discussions/118,7,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,6,4
