url_path,views_total,views_unique
/mathesar-foundation/mathesar,301,214
/mathesar-foundation/mathesar/pulls,210,16
/mathesar-foundation/mathesar/issues,118,37
/mathesar-foundation/mathesar/pull/3700,44,7
/mathesar-foundation/mathesar/pull/3651,38,4
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,34,14
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,29,11
/mathesar-foundation/mathesar/pull/3691,28,4
/mathesar-foundation/mathesar/pull/3689,25,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,22,7
