url_path,views_total,views_unique
/mathesar-foundation/mathesar,450,267
/mathesar-foundation/mathesar/issues,168,23
/mathesar-foundation/mathesar/pulls,99,8
/mathesar-foundation/mathesar/tree/develop/mathesar,38,8
/mathesar-foundation/mathesar/commits/develop,37,5
/mathesar-foundation/mathesar/tree/develop/db,35,7
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,30,12
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,28,7
/mathesar-foundation/mathesar/pull/3474,26,8
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,24,5
