url_path,views_total,views_unique
/mathesar-foundation/mathesar,470,312
/mathesar-foundation/mathesar/issues,77,35
/mathesar-foundation/mathesar/pulls,59,17
/mathesar-foundation/mathesar/discussions,31,10
/mathesar-foundation/mathesar/releases,17,13
/mathesar-foundation/mathesar/releases/tag/0.9.0,14,11
/mathesar-foundation/mathesar/pull/5218,13,7
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,10,8
/mathesar-foundation/mathesar/milestones,10,4
/mathesar-foundation/mathesar/blob/develop/README.md,10,3
