url_path,views_total,views_unique
/mathesar-foundation/mathesar,378,258
/mathesar-foundation/mathesar/issues,111,36
/mathesar-foundation/mathesar/pulls,68,15
/mathesar-foundation/mathesar/discussions,25,5
/mathesar-foundation/mathesar/pull/5337,23,5
/mathesar-foundation/mathesar/releases,18,11
/mathesar-foundation/mathesar/releases/tag/0.12.0,12,11
/mathesar-foundation/mathesar/issues/4638,12,6
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,12,4
/mathesar-foundation/mathesar/commits/develop,8,4
