referrer,views_total,views_unique
github.com,716,72
Google,402,65
docs.mathesar.org,114,37
mathesar.org,64,34
mturk-console-template-preview-hooks.s3.amazonaws.com,28,7
Bing,15,7
wiki.mathesar.org,13,4
DuckDuckGo,12,7
wiki.postgresql.org,10,10
up-for-grabs.net,9,4
