referrer,views_total,views_unique
github.com,498,78
mathesar.org,287,53
Google,256,52
wiki.mathesar.org,85,12
news.ycombinator.com,64,8
summerofcode.withgoogle.com,60,15
up-for-grabs.net,24,4
docs.mathesar.org,12,5
aritra8438.github.io,7,2
com.google.android.gm,5,1
