time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-21 00:00:00+00:00,231,47,242,87
2025-10-22 00:00:00+00:00,80,54,300,87
2025-10-23 00:00:00+00:00,49,26,273,67
2025-10-24 00:00:00+00:00,70,30,226,59
2025-10-25 00:00:00+00:00,55,28,72,38
2025-10-26 00:00:00+00:00,46,27,63,34
2025-10-27 00:00:00+00:00,143,49,191,51
2025-10-28 00:00:00+00:00,1060,57,338,94
2025-10-29 00:00:00+00:00,405,63,454,126
2025-10-30 00:00:00+00:00,716,53,414,104
2025-10-31 00:00:00+00:00,1155,58,453,106
2025-11-01 00:00:00+00:00,55,24,180,80
2025-11-02 00:00:00+00:00,32,20,173,60
2025-11-03 00:00:00+00:00,871,65,393,64
