url_path,views_total,views_unique
/mathesar-foundation/mathesar,429,261
/mathesar-foundation/mathesar/issues,80,29
/mathesar-foundation/mathesar/discussions,53,15
/mathesar-foundation/mathesar/pulls,43,20
/mathesar-foundation/mathesar/releases,20,13
/mathesar-foundation/mathesar/releases/tag/0.12.0,13,12
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,12,8
/mathesar-foundation/mathesar/blob/develop/Caddyfile,9,4
/mathesar-foundation/mathesar/actions,8,7
/mathesar-foundation/mathesar/tree/develop,7,7
