time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-22 00:00:00+00:00,5,4,87,10
2024-09-23 00:00:00+00:00,691,8,159,22
2024-09-24 00:00:00+00:00,291,4,126,25
2024-09-25 00:00:00+00:00,300,6,164,29
2024-09-26 00:00:00+00:00,954,11,287,32
2024-09-27 00:00:00+00:00,100,3,169,24
2024-09-28 00:00:00+00:00,3,3,128,28
2024-09-29 00:00:00+00:00,2,2,111,26
2024-09-30 00:00:00+00:00,270,6,397,66
2024-10-01 00:00:00+00:00,135,5,332,63
2024-10-02 00:00:00+00:00,184,5,188,42
2024-10-03 00:00:00+00:00,187,4,105,20
2024-10-04 00:00:00+00:00,65,4,107,21
2024-10-05 00:00:00+00:00,3,3,32,13
