referrer,views_total,views_unique
github.com,645,77
Google,529,64
wiki.mathesar.org,469,20
mathesar.org,409,103
us.search.yahoo.com,74,1
docs.mathesar.org,69,13
summerofcode.withgoogle.com,53,19
news.ycombinator.com,35,12
app.100xdevs.com,35,1
groups.google.com,20,4
