referrer,views_total,views_unique
mathesar.org,478,72
github.com,472,66
Google,335,61
summerofcode.withgoogle.com,133,26
wiki.mathesar.org,99,12
up-for-grabs.net,49,12
news.ycombinator.com,29,9
aritra8438.github.io,23,5
docs.mathesar.org,20,7
groups.google.com,17,5
