url_path,views_total,views_unique
/mathesar-foundation/mathesar,416,258
/mathesar-foundation/mathesar/issues,102,35
/mathesar-foundation/mathesar/pulls,55,12
/mathesar-foundation/mathesar/discussions,40,10
/mathesar-foundation/mathesar/releases,16,9
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,15,6
/mathesar-foundation/mathesar/discussions/5336,14,2
/mathesar-foundation/mathesar/pull/5338,12,4
/mathesar-foundation/mathesar/graphs/contributors,10,8
/mathesar-foundation/mathesar/issues/5335,10,7
