time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-06 00:00:00+00:00,483,8,144,21
2024-12-07 00:00:00+00:00,4,4,37,18
2024-12-08 00:00:00+00:00,4,2,44,15
2024-12-09 00:00:00+00:00,273,4,136,33
2024-12-10 00:00:00+00:00,272,5,112,31
2024-12-11 00:00:00+00:00,89,9,92,30
2024-12-12 00:00:00+00:00,268,2,276,32
2024-12-13 00:00:00+00:00,877,4,169,25
2024-12-14 00:00:00+00:00,6,4,42,12
2024-12-15 00:00:00+00:00,10,6,95,14
2024-12-16 00:00:00+00:00,212,4,195,21
2024-12-17 00:00:00+00:00,145,5,229,35
2024-12-18 00:00:00+00:00,1183,7,433,29
2024-12-19 00:00:00+00:00,425,4,195,31
