url_path,views_total,views_unique
/mathesar-foundation/mathesar,823,605
/mathesar-foundation/mathesar/issues,164,54
/mathesar-foundation/mathesar/pulls,147,32
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,23,20
/mathesar-foundation/mathesar/pull/5200,21,4
/mathesar-foundation/mathesar/issues/5175,20,7
/mathesar-foundation/mathesar/releases/tag/0.8.0,19,17
/mathesar-foundation/mathesar/releases,19,15
/mathesar-foundation/mathesar/pull/5203,19,5
/mathesar-foundation/mathesar/tree/develop,18,11
