url_path,views_total,views_unique
/mathesar-foundation/mathesar,303,197
/mathesar-foundation/mathesar/pulls,202,14
/mathesar-foundation/mathesar/issues,125,33
/mathesar-foundation/mathesar/pull/3700,45,7
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,31,11
/mathesar-foundation/mathesar/pull/3651,30,4
/mathesar-foundation/mathesar/tree/develop/mathesar,26,7
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,25,11
/mathesar-foundation/mathesar/commits/develop,25,3
/mathesar-foundation/mathesar/tree/develop/mathesar/tests,24,2
