url_path,views_total,views_unique
/mathesar-foundation/mathesar,678,408
/mathesar-foundation/mathesar/issues,173,72
/mathesar-foundation/mathesar/pulls,93,14
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,59,17
/mathesar-foundation/mathesar/blob/develop/mathesar/api/db/viewsets/tables.py,43,3
/mathesar-foundation/mathesar/tree/develop/db,37,10
/mathesar-foundation/mathesar/labels,30,15
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,30,9
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,30,7
/mathesar-foundation/mathesar/discussions,27,7
