url_path,views_total,views_unique
/mathesar-foundation/mathesar,291,198
/mathesar-foundation/mathesar/issues,111,25
/mathesar-foundation/mathesar/pulls,66,17
/mathesar-foundation/mathesar/discussions,37,8
/mathesar-foundation/mathesar/pull/3608,19,4
/mathesar-foundation/mathesar/tree/develop/mathesar,18,6
/mathesar-foundation/mathesar/tree/develop/db,14,5
/mathesar-foundation/mathesar/issues/2411,13,9
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,13,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,13,4
