url_path,views_total,views_unique
/mathesar-foundation/mathesar,450,259
/mathesar-foundation/mathesar/issues,173,24
/mathesar-foundation/mathesar/pulls,100,8
/mathesar-foundation/mathesar/commits/develop,40,4
/mathesar-foundation/mathesar/tree/develop/mathesar,34,7
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,32,9
/mathesar-foundation/mathesar/tree/develop/db,30,5
/mathesar-foundation/mathesar/pull/3474,26,8
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,26,6
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,24,10
