url_path,views_total,views_unique
/mathesar-foundation/mathesar,484,291
/mathesar-foundation/mathesar/pulls,79,50
/mathesar-foundation/mathesar/issues,70,31
/mathesar-foundation/mathesar/discussions,64,9
/mathesar-foundation/mathesar/releases,18,11
/mathesar-foundation/mathesar/releases/tag/0.12.0,14,10
/mathesar-foundation/mathesar/projects,13,5
/mathesar-foundation/mathesar/tree/develop,13,5
/mathesar-foundation/mathesar/tree/develop/mathesar,13,5
/mathesar-foundation/mathesar/discussions/categories/feature-ideas,13,3
