url_path,views_total,views_unique
/mathesar-foundation/mathesar,540,333
/mathesar-foundation/mathesar/issues,163,25
/mathesar-foundation/mathesar/pulls,135,10
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,33,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,31,12
/mathesar-foundation/mathesar/tree/develop/db,31,8
/mathesar-foundation/mathesar/pull/3474,26,8
/mathesar-foundation/mathesar/discussions,22,6
/mathesar-foundation/mathesar/tree/develop/mathesar,20,7
/mathesar-foundation/mathesar/commits/develop,17,4
