url_path,views_total,views_unique
/mathesar-foundation/mathesar,343,217
/mathesar-foundation/mathesar/issues,132,41
/mathesar-foundation/mathesar/pulls,76,11
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,37,8
/mathesar-foundation/mathesar/commits/develop,31,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,29,7
/mathesar-foundation/mathesar/pull/3449,22,3
/mathesar-foundation/mathesar/issues/3452,18,6
/mathesar-foundation/mathesar/issues/2716,18,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,17,4
