referrer,views_total,views_unique
github.com,324,57
Google,144,53
t.co,134,114
docs.mathesar.org,115,30
mathesar.org,85,49
github.blog,24,19
postgresweekly.com,14,11
linkedin.com,13,4
openalternative.co,10,5
search.brave.com,10,2
