url_path,views_total,views_unique
/mathesar-foundation/mathesar,379,198
/mathesar-foundation/mathesar/pulls,266,6
/mathesar-foundation/mathesar/issues,205,21
/mathesar-foundation/mathesar/pulls/assigned/pavish,58,1
/mathesar-foundation/mathesar/tree/develop/mathesar,56,7
/mathesar-foundation/mathesar/tree/develop/mathesar/api,28,4
/mathesar-foundation/mathesar/discussions,27,7
/mathesar-foundation/mathesar/tree/develop/mathesar/api/db,25,3
/mathesar-foundation/mathesar/pull/3855,25,2
/mathesar-foundation/mathesar/pull/3838,24,2
