url_path,views_total,views_unique
/mathesar-foundation/mathesar,677,394
/mathesar-foundation/mathesar/issues,168,70
/mathesar-foundation/mathesar/pulls,95,16
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,59,18
/mathesar-foundation/mathesar/blob/develop/mathesar/api/db/viewsets/tables.py,43,3
/mathesar-foundation/mathesar/tree/develop/db,37,10
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,32,8
/mathesar-foundation/mathesar/labels,30,15
/mathesar-foundation/mathesar/discussions,28,8
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,27,7
