url_path,views_total,views_unique
/mathesar-foundation/mathesar,256,172
/mathesar-foundation/mathesar/issues,112,32
/mathesar-foundation/mathesar/pulls,91,11
/mathesar-foundation/mathesar/discussions,44,9
/mathesar-foundation/mathesar/tree/develop/mathesar,24,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,20,6
/mathesar-foundation/mathesar/issues/3516,19,3
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,17,3
/mathesar-foundation/mathesar/issues/3605,14,6
/mathesar-foundation/mathesar/tree/develop/db,14,6
