url_path,views_total,views_unique
/mathesar-foundation/mathesar,5276,3671
/mathesar-foundation/mathesar/issues,321,86
/mathesar-foundation/mathesar/pulls,188,26
/mathesar-foundation/mathesar/tree/develop/mathesar,89,61
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,87,64
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,72,71
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,55,36
/mathesar-foundation/mathesar/tree/develop,51,35
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,46,26
/mathesar-foundation/mathesar/issues/4042,41,9
