url_path,views_total,views_unique
/mathesar-foundation/mathesar,634,353
/mathesar-foundation/mathesar/pulls,367,33
/mathesar-foundation/mathesar/issues,297,60
/mathesar-foundation/mathesar/issues/5175,47,10
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,34,24
/mathesar-foundation/mathesar/pull/5189,27,8
/mathesar-foundation/mathesar/tree/develop,26,14
/mathesar-foundation/mathesar/pull/5171,25,4
/mathesar-foundation/mathesar/pull/5153,25,3
/mathesar-foundation/mathesar/pull/5106,24,3
