url_path,views_total,views_unique
/mathesar-foundation/mathesar,581,324
/mathesar-foundation/mathesar/pulls,173,18
/mathesar-foundation/mathesar/pull/4536,142,10
/mathesar-foundation/mathesar/issues,120,36
/mathesar-foundation/mathesar/pull/4536/files,76,3
/mathesar-foundation/mathesar/pull/4554,38,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,34,15
/mathesar-foundation/mathesar/issues/4509,27,9
/mathesar-foundation/mathesar/pull/4534,25,9
/mathesar-foundation/mathesar/pull/4556,24,6
