time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-01 00:00:00+00:00,135,5,332,63
2024-10-02 00:00:00+00:00,184,5,188,42
2024-10-03 00:00:00+00:00,187,4,105,20
2024-10-04 00:00:00+00:00,65,4,107,21
2024-10-05 00:00:00+00:00,3,3,32,13
2024-10-06 00:00:00+00:00,1,1,45,21
2024-10-07 00:00:00+00:00,270,5,215,31
2024-10-08 00:00:00+00:00,357,10,174,25
2024-10-09 00:00:00+00:00,184,8,269,37
2024-10-10 00:00:00+00:00,344,6,221,36
2024-10-11 00:00:00+00:00,194,7,80,41
2024-10-12 00:00:00+00:00,189,7,40,20
2024-10-13 00:00:00+00:00,413,9,51,20
2024-10-14 00:00:00+00:00,841,11,194,41
