url_path,views_total,views_unique
/mathesar-foundation/mathesar,483,293
/mathesar-foundation/mathesar/issues,127,32
/mathesar-foundation/mathesar/pulls,77,52
/mathesar-foundation/mathesar/discussions,59,9
/mathesar-foundation/mathesar/releases,19,12
/mathesar-foundation/mathesar/releases/tag/0.12.0,14,9
/mathesar-foundation/mathesar/projects,13,5
/mathesar-foundation/mathesar/tree/develop,13,5
/mathesar-foundation/mathesar/discussions/categories/feature-ideas,13,3
/mathesar-foundation/mathesar/tree/develop/mathesar,10,3
