url_path,views_total,views_unique
/mathesar-foundation/mathesar,504,312
/mathesar-foundation/mathesar/pulls,79,20
/mathesar-foundation/mathesar/issues,63,24
/mathesar-foundation/mathesar/releases,23,21
/mathesar-foundation/mathesar/discussions,22,8
/mathesar-foundation/mathesar/pull/5247,19,3
/mathesar-foundation/mathesar/releases/tag/0.10.0,17,15
/mathesar-foundation/mathesar/releases/tag/0.9.0,11,11
/mathesar-foundation/mathesar/commits/develop,11,7
/mathesar-foundation/mathesar/compare/develop...cross_schema_support,10,1
