time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-06 00:00:00+00:00,162,3,142,28
2024-11-07 00:00:00+00:00,209,9,153,28
2024-11-08 00:00:00+00:00,215,3,81,29
2024-11-09 00:00:00+00:00,1,1,58,23
2024-11-10 00:00:00+00:00,1,1,33,14
2024-11-11 00:00:00+00:00,182,7,88,30
2024-11-12 00:00:00+00:00,824,11,100,25
2024-11-13 00:00:00+00:00,349,4,74,28
2024-11-14 00:00:00+00:00,615,6,77,26
2024-11-15 00:00:00+00:00,94,2,121,30
2024-11-16 00:00:00+00:00,3,2,52,19
2024-11-17 00:00:00+00:00,1,1,82,21
2024-11-18 00:00:00+00:00,98,2,134,31
2024-11-19 00:00:00+00:00,143,2,148,23
