url_path,views_total,views_unique
/mathesar-foundation/mathesar,781,603
/mathesar-foundation/mathesar/issues,136,49
/mathesar-foundation/mathesar/pulls,72,30
/mathesar-foundation/mathesar/releases/tag/0.9.0,24,18
/mathesar-foundation/mathesar/discussions,19,6
/mathesar-foundation/mathesar/releases,15,14
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,14,12
/mathesar-foundation/mathesar/blob/0.6.0/db/sql/test_startup.sql,14,1
/mathesar-foundation/mathesar/pull/5200,11,3
/mathesar-foundation/mathesar/issues/5175,10,7
