url_path,views_total,views_unique
/mathesar-foundation/mathesar,756,483
/mathesar-foundation/mathesar/pulls,240,20
/mathesar-foundation/mathesar/issues,194,50
/mathesar-foundation/mathesar/tree/develop/mathesar,47,19
/mathesar-foundation/mathesar/pull/4331,31,5
/mathesar-foundation/mathesar/discussions,26,11
/mathesar-foundation/mathesar/releases,25,10
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,21,14
/mathesar-foundation/mathesar/pull/4348,21,3
/mathesar-foundation/mathesar/pull/4337,18,2
