url_path,views_total,views_unique
/mathesar-foundation/mathesar,358,218
/mathesar-foundation/mathesar/issues,89,28
/mathesar-foundation/mathesar/pulls,67,19
/mathesar-foundation/mathesar/discussions,38,9
/mathesar-foundation/mathesar/pull/5347,31,5
/mathesar-foundation/mathesar/issues/4638,16,8
/mathesar-foundation/mathesar/pull/5348,15,3
/mathesar-foundation/mathesar/pull/5347/commits,13,1
/mathesar-foundation/mathesar/pull/5349/changes,8,1
/mathesar-foundation/mathesar/releases/tag/0.12.0,7,7
