time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-30 00:00:00+00:00,80,32,84,56
2026-05-01 00:00:00+00:00,78,32,87,50
2026-05-02 00:00:00+00:00,43,15,158,92
2026-05-03 00:00:00+00:00,48,28,86,64
2026-05-04 00:00:00+00:00,124,34,58,34
2026-05-05 00:00:00+00:00,118,59,76,40
2026-05-06 00:00:00+00:00,163,27,74,42
2026-05-07 00:00:00+00:00,196,42,100,35
2026-05-08 00:00:00+00:00,174,72,161,53
2026-05-09 00:00:00+00:00,1417,82,93,34
2026-05-10 00:00:00+00:00,59,33,82,54
2026-05-11 00:00:00+00:00,51,40,64,35
2026-05-12 00:00:00+00:00,693,69,52,26
2026-05-13 00:00:00+00:00,1089,108,117,24
