url_path,views_total,views_unique
/mathesar-foundation/mathesar,319,210
/mathesar-foundation/mathesar/pulls,201,13
/mathesar-foundation/mathesar/issues,161,45
/mathesar-foundation/mathesar/issues/3639,52,4
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,37,11
/mathesar-foundation/mathesar/pull/3769,37,2
/mathesar-foundation/mathesar/issues/2987,34,24
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,25,4
/mathesar-foundation/mathesar/tree/develop/mathesar,23,8
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,22,8
