url_path,views_total,views_unique
/mathesar-foundation/mathesar,537,355
/mathesar-foundation/mathesar/pulls,125,15
/mathesar-foundation/mathesar/issues,107,33
/mathesar-foundation/mathesar/pull/4399,60,7
/mathesar-foundation/mathesar/releases,42,8
/mathesar-foundation/mathesar/pull/4380,38,3
/mathesar-foundation/mathesar/tags,32,3
/mathesar-foundation/mathesar/releases/tag/draft_TEST_ONLY_simplify-install,18,9
/mathesar-foundation/mathesar/discussions,17,9
/mathesar-foundation/mathesar/pull/4411,17,4
