url_path,views_total,views_unique
/mathesar-foundation/mathesar,286,199
/mathesar-foundation/mathesar/issues,120,27
/mathesar-foundation/mathesar/pulls,86,19
/mathesar-foundation/mathesar/discussions,41,8
/mathesar-foundation/mathesar/pull/3598,38,12
/mathesar-foundation/mathesar/pull/3602,22,5
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,21,6
/mathesar-foundation/mathesar/tree/develop/mathesar,14,5
/mathesar-foundation/mathesar/issues/3605,13,9
/mathesar-foundation/mathesar/pull/3608,13,3
