time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-16 00:00:00+00:00,3,2,52,19
2024-11-17 00:00:00+00:00,1,1,82,21
2024-11-18 00:00:00+00:00,98,2,134,31
2024-11-19 00:00:00+00:00,144,3,149,24
2024-11-20 00:00:00+00:00,726,11,155,29
2024-11-21 00:00:00+00:00,496,5,104,26
2024-11-22 00:00:00+00:00,3,2,76,26
2024-11-23 00:00:00+00:00,4,2,27,10
2024-11-24 00:00:00+00:00,6,3,27,8
2024-11-25 00:00:00+00:00,74,3,43,20
2024-11-26 00:00:00+00:00,139,2,145,30
2024-11-27 00:00:00+00:00,222,4,39,15
2024-11-28 00:00:00+00:00,8,3,53,23
2024-11-29 00:00:00+00:00,225,11,69,19
