url_path,views_total,views_unique
/mathesar-foundation/mathesar,1014,701
/mathesar-foundation/mathesar/issues,184,46
/mathesar-foundation/mathesar/pulls,111,21
/mathesar-foundation/mathesar/discussions,34,11
/mathesar-foundation/mathesar/pull/4258,27,3
/mathesar-foundation/mathesar/tree/develop/mathesar,20,17
/mathesar-foundation/mathesar/pull/4279,19,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,15,14
/mathesar-foundation/mathesar/pull/4280,15,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,14,13
