url_path,views_total,views_unique
/mathesar-foundation/mathesar,968,690
/mathesar-foundation/mathesar/issues,185,45
/mathesar-foundation/mathesar/pulls,81,21
/mathesar-foundation/mathesar/discussions,32,11
/mathesar-foundation/mathesar/tree/develop/mathesar,24,20
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,20,17
/mathesar-foundation/mathesar/issues/3969,17,3
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,16,14
/mathesar-foundation/mathesar/pull/4258,15,2
/mathesar-foundation/mathesar/releases/tag/0.2.1,14,12
