url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,810,12
/mathesar-foundation/mathesar,438,304
/mathesar-foundation/mathesar/pulls,166,17
/mathesar-foundation/mathesar/issues,112,25
/mathesar-foundation/mathesar/pull/3810,23,4
/mathesar-foundation/mathesar/issues/3601,22,7
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,18,6
/mathesar-foundation/mathesar/issues/3639,18,3
/mathesar-foundation/mathesar/pull/3819,18,2
/mathesar-foundation/mathesar/pull/3821,18,2
