url_path,views_total,views_unique
/mathesar-foundation/mathesar,408,296
/mathesar-foundation/mathesar/issues,54,39
/mathesar-foundation/mathesar/pulls,32,16
/mathesar-foundation/mathesar/discussions,22,13
/mathesar-foundation/mathesar/pull/5348,11,2
/mathesar-foundation/mathesar/releases,10,8
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,9,5
/mathesar-foundation/mathesar/issues/5353,8,4
/mathesar-foundation/mathesar/pull/5351,7,2
/mathesar-foundation/mathesar/releases/tag/0.12.0,6,6
