referrer,views_total,views_unique
github.com,532,52
Google,303,86
mathesar.org,139,53
docs.mathesar.org,107,33
wiki.postgresql.org,23,17
DuckDuckGo,21,6
overleaf.com,14,1
ecosia.org,13,1
com.linkedin.android,10,4
linkedin.com,9,2
