url_path,views_total,views_unique
/mathesar-foundation/mathesar,649,363
/mathesar-foundation/mathesar/issues,264,68
/mathesar-foundation/mathesar/pulls,223,31
/mathesar-foundation/mathesar/pull/5108,39,3
/mathesar-foundation/mathesar/issues/5175,36,7
/mathesar-foundation/mathesar/graphs/contributors,26,14
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,24,16
/mathesar-foundation/mathesar/tree/develop/mathesar,24,16
/mathesar-foundation/mathesar/issues/5168,24,8
/mathesar-foundation/mathesar/pull/5171,22,4
