url_path,views_total,views_unique
/mathesar-foundation/mathesar,226,166
/mathesar-foundation/mathesar/issues,127,31
/mathesar-foundation/mathesar/pulls,70,14
/mathesar-foundation/mathesar/pull/3598,33,9
/mathesar-foundation/mathesar/pull/3602,24,5
/mathesar-foundation/mathesar/discussions,22,4
/mathesar-foundation/mathesar/milestone/76,22,2
/mathesar-foundation/mathesar/pull/3586,20,5
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,19,6
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,14,6
