url_path,views_total,views_unique
/mathesar-foundation/mathesar,454,338
/mathesar-foundation/mathesar/pulls,77,10
/mathesar-foundation/mathesar/issues,75,28
/mathesar-foundation/mathesar/pull/4380,29,4
/mathesar-foundation/mathesar/pull/4399,28,6
/mathesar-foundation/mathesar/pull/4426,24,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,14,10
/mathesar-foundation/mathesar/discussions,14,8
/mathesar-foundation/mathesar/tree/develop/mathesar,13,9
/mathesar-foundation/mathesar/issues/4418,13,4
