time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-17 00:00:00+00:00,1335,54,350,56
2025-06-18 00:00:00+00:00,1271,28,234,44
2025-06-19 00:00:00+00:00,312,32,219,43
2025-06-20 00:00:00+00:00,97,26,298,33
2025-06-21 00:00:00+00:00,582,30,134,18
2025-06-22 00:00:00+00:00,29,16,49,15
2025-06-23 00:00:00+00:00,1101,38,229,42
2025-06-24 00:00:00+00:00,1594,52,233,62
2025-06-25 00:00:00+00:00,681,29,132,39
2025-06-26 00:00:00+00:00,314,27,209,43
2025-06-27 00:00:00+00:00,1061,29,279,49
2025-06-28 00:00:00+00:00,240,30,122,26
2025-06-29 00:00:00+00:00,18,9,37,23
2025-06-30 00:00:00+00:00,293,23,204,45
