url_path,views_total,views_unique
/mathesar-foundation/mathesar,345,204
/mathesar-foundation/mathesar/issues,90,33
/mathesar-foundation/mathesar/pulls,66,18
/mathesar-foundation/mathesar/discussions,37,13
/mathesar-foundation/mathesar/pull/5347,31,5
/mathesar-foundation/mathesar/pull/5348,15,3
/mathesar-foundation/mathesar/pull/5347/commits,13,1
/mathesar-foundation/mathesar/pull/5344,8,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,8,3
/mathesar-foundation/mathesar/pull/5349,8,3
