url_path,views_total,views_unique
/mathesar-foundation/mathesar,783,523
/mathesar-foundation/mathesar/pulls,240,21
/mathesar-foundation/mathesar/issues,196,50
/mathesar-foundation/mathesar/tree/develop/mathesar,41,15
/mathesar-foundation/mathesar/pull/4331,26,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,25,17
/mathesar-foundation/mathesar/discussions,22,10
/mathesar-foundation/mathesar/pull/4348,20,3
/mathesar-foundation/mathesar/issues/3969,19,3
/mathesar-foundation/mathesar/issues/4313,18,5
