url_path,views_total,views_unique
/mathesar-foundation/mathesar,402,242
/mathesar-foundation/mathesar/issues,88,33
/mathesar-foundation/mathesar/pulls,79,12
/mathesar-foundation/mathesar/discussions,43,14
/mathesar-foundation/mathesar/releases,16,13
/mathesar-foundation/mathesar/releases/tag/0.11.0,8,7
/mathesar-foundation/mathesar/stargazers,8,3
/mathesar-foundation/mathesar/pull/5314,8,1
/mathesar-foundation/mathesar/issues/2485,7,6
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,7,5
