referrer,views_total,views_unique
github.com,323,55
t.co,135,114
Google,115,51
docs.mathesar.org,115,30
mathesar.org,86,50
github.blog,24,19
postgresweekly.com,13,10
linkedin.com,13,4
openalternative.co,10,6
search.brave.com,10,2
