url_path,views_total,views_unique
/mathesar-foundation/mathesar,487,334
/mathesar-foundation/mathesar/issues,85,34
/mathesar-foundation/mathesar/pulls,61,20
/mathesar-foundation/mathesar/discussions,26,8
/mathesar-foundation/mathesar/releases/tag/0.9.0,14,13
/mathesar-foundation/mathesar/releases,12,10
/mathesar-foundation/mathesar/pull/5218,11,5
/mathesar-foundation/mathesar/milestones,9,4
/mathesar-foundation/mathesar/tree/develop/mathesar,7,6
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,7,5
