url_path,views_total,views_unique
/mathesar-foundation/mathesar,267,180
/mathesar-foundation/mathesar/issues,113,33
/mathesar-foundation/mathesar/pulls,99,13
/mathesar-foundation/mathesar/discussions,39,9
/mathesar-foundation/mathesar/tree/develop/mathesar,30,9
/mathesar-foundation/mathesar/issues/3516,26,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,20,7
/mathesar-foundation/mathesar/pull/3623,18,4
/mathesar-foundation/mathesar/tree/develop/db,16,6
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,16,5
