url_path,views_total,views_unique
/mathesar-foundation/mathesar,283,181
/mathesar-foundation/mathesar/issues,119,27
/mathesar-foundation/mathesar/pulls,78,10
/mathesar-foundation/mathesar/discussions,50,8
/mathesar-foundation/mathesar/tree/develop/mathesar,28,9
/mathesar-foundation/mathesar/tree/develop/db,26,10
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,26,8
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,19,4
/mathesar-foundation/mathesar/issues/3516,15,2
/mathesar-foundation/mathesar/pull/3602,13,4
