url_path,views_total,views_unique
/mathesar-foundation/mathesar,8895,6538
/mathesar-foundation/mathesar/issues,345,105
/mathesar-foundation/mathesar/pulls,198,31
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,119,114
/mathesar-foundation/mathesar/tree/develop/mathesar,116,80
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,114,87
/mathesar-foundation/mathesar/tree/develop,65,45
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,61,42
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,56,36
/mathesar-foundation/mathesar/issues/4042,41,9
