url_path,views_total,views_unique
/mathesar-foundation/mathesar,480,321
/mathesar-foundation/mathesar/issues,79,35
/mathesar-foundation/mathesar/pulls,56,16
/mathesar-foundation/mathesar/discussions,34,9
/mathesar-foundation/mathesar/releases,16,11
/mathesar-foundation/mathesar/releases/tag/0.9.0,12,10
/mathesar-foundation/mathesar/pull/5227,11,1
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,10,8
/mathesar-foundation/mathesar/blob/develop/README.md,10,3
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,10,3
