url_path,views_total,views_unique
/mathesar-foundation/mathesar,574,346
/mathesar-foundation/mathesar/issues,260,95
/mathesar-foundation/mathesar/pulls,129,35
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,108,30
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,62,17
/mathesar-foundation/mathesar/blob/develop/Dockerfile,54,5
/mathesar-foundation/mathesar/issues/3380,48,34
/mathesar-foundation/mathesar/issues/3216,42,36
/mathesar-foundation/mathesar/blob/38cdbe84a91a9424ba02828cb278abf24db37edc/mathesar/api/db/viewsets/tables.py,38,3
/mathesar-foundation/mathesar/pull/3390,36,5
