url_path,views_total,views_unique
/mathesar-foundation/mathesar,365,220
/mathesar-foundation/mathesar/issues,143,37
/mathesar-foundation/mathesar/pulls,74,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,31,6
/mathesar-foundation/mathesar/commits/develop,31,4
/mathesar-foundation/mathesar/tree/develop/mathesar,27,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,23,5
/mathesar-foundation/mathesar/pull/3449,23,4
/mathesar-foundation/mathesar/issues/2716,19,5
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,19,4
